,click_bait_score,Content Title
1471,3,арчѓчэртрїњђ Ую№рэ бшьхюэют: Я№хчшфхэђњђ арфхт фр чрёђрэх эрїхыю эр эютю сњыур№ёъю Тњч№рцфрэх
1472,1,арчѓчэртрїњђ Ую№рэ бшьхюэют: Я№хчшфхэђњђ арфхт фр чрёђрэх эрїхыю эр эютю сњыур№ёъю Тњч№рцфрэх
1473,3,2 ьшышюэр сњыур№ш ђ№џстр фр шчь№рђ шыш фр шфрђ т їѓцсшэр
1474,1,Ьрјшэшђх љх яюфьхэџђ тюђр эш ш љх эрыюцрђ фшъђрђ эр №юсюђшђх
1475,3,Тющэр ш ёѓјр я№хч 2017-ђр?
1476,3,"Ъњтрэї врђыњђѓ т эютшџ ёх№шры ""Cesur ve G?zel""/ ьшэрыш я№юхъђш ш яр№ђэќю№ш/- 59"
1477,3,Я№ртшђхыёђтюђю эр бњхфшэхэшђх љрђш х шчіџыю яюф уюёяюфёђтюђю эр ђрьюјэшђх уюыхьш хт№хщёъш єшэ...
1478,3,Фхір ш ўэюјш юђ дЪ Ыѓфюую№хі я№ютхфюѕр яюфуюђтшђхыхэ ырух№ т срчрђр эр яхђ№шїъшџ сшчэхёьхэ Ьр№шю Ьшэхт
1479,3,"дш№ьрђр эр сштјшџ фѓяэшјъш ъьхђ Рђрэрё пэхт бяхішры№хьюэђ ыњёэр т ёяшёњър ё эхъю№хъђэш фыњцэшіш эр ЪвС ё 914 612.61 ыт., Ушушэёъшџђ ьрэрёђш№ тшёш ё яюыютшэ ьшышюэ "
1480,3,Яёхтфюъ№ѓя  ъюјьр№њђ эр ьрщъшђх
1481,3,Ышыш Штрэютр ёхэчрішюээю: Трэур ьш ърчр ъюур ш ъњфх љх ѓь№р. йх сњфр чрхфэю ё цхэр т ёьњ№ђђр ёш!
1482,3,"Т ърътр Хт№юяр шёърь фр цштхџ ёыхф 5 уюфшэш? (Эютшэш, Хђ№юяюых)"
1483,3,Сюфшур№фњђ эр врђю ёњё ёхэчрішюээр тх№ёшџ чр ёьњ№ђђр эр Ыўфьшыр Цштъютр...
1484,3,Я№хчшфхэђњђ арфхт фр чрёђрэх эрїхыю эр эютю сњыур№ёъю Тњч№рцфрэх
1485,3,быштрэхђю эр їютхјъшђх №рёш - Рыѕшьшџђр эр брђрэшчьр
1486,3,"Фюърчрђхыёђтюђю, їх сњыур№ёърђр іштшышчрішџ х эрщ-ёђр№рђр т ётхђр, ёх эрьш№р тњт Тр№эр"
1487,3,"Трэур ьш ърчр, їх ёњь ърђю эхџ"
1488,3,У№юсњђ эр Ыхтёъш юђэютю эрьх№хэ? | Moreto.net
1489,3,У№юсњђ эр Ыхтёъш юђэютю эрьх№хэ
1490,1,Эютш ър№ђш яюърчтрђ ьџёђюђю эр у№юср эр Трёшы Ыхтёъш
1491,1,У№юсњђ эр Ыхтёъш юђэютю эрьх№хэ  в№ѓф
1492,3,в№њья х яюёыхфэшџђ 44-ђш я№хчшфхэђ эр бРй
1493,3,"Трэур ьш ърчр, їх ёњь ърђю эхџ"
1494,3,быхфтрљрђр ётхђютэр тющэр љх сњфх ърђю Яњ№тр ётхђютэр тющэр
1495,3,Эх я№шхьрщђх ърђю яюфр№њъ ђхчш 7 я№хфьхђр! Ьюурђ фр тш фюэхёрђ ыюј ъњёьхђ!
1496,1,в№њья юїрътр аѓёшџ фр тњ№эх Ъ№шь эр гъ№рщэр
1497,3,Ърътр х яюышђшърђр эр бРй яю р№ьхэёъшџ тњя№юё ё яхђ№юыэшџ сшчэхёьхэ - јхє эр Фњ№цртэшџ фхяр№ђрьхэђ?
1498,3,Ърътр х яюышђшърђр эр бРй яю р№ьхэёъшџ тњя№юё ё яхђ№юыэшџ сшчэхёьхэ - јхє эр Фњ№цртэшџ фхяр№ђрьхэђ?
1499,3,Ьюшђх ёђшѕютх чр ьюџђр Сњыур№шџ
1500,3,Я№ю№юїхёђтр чр ушсхыђр эр бРй 2017 (тшфхю)
1501,3,в№њья х яюёыхфэшџђ 44-ђш я№хчшфхэђ эр бРй
1502,1,Сњыур№ёърђр р№ѕхюыюушџ ёх я№хтњ№эр т хфэр юђ тюфхљшђх ёєх№ш чр ѓёђющїштю №рчтшђшх эр эрѓърђр ш ъѓыђѓ№р ѓ эрё
1503,1,Сњыур№ёърђр р№ѕхюыюушџ ёх я№хтњ№эр т хфэр юђ тюфхљшђх ёєх№ш чр ѓёђющїштю №рчтшђшх эр эрѓърђр ш ъѓыђѓ№р ѓ эрё  арфшю Тх№шур дюъѓё
1504,3,"гЦРб! ЭРЯаРТЮ бЬаРЧпТРйЮ! Яюёыхфэюђю я№хфёърчрэшх эр Фцѓэр чр 2017 уюфшэр! вџ ърчтр: Тёхъш, ъющђю"
1505,3,"гваХ Х бТ. ТРЫХЭвШЭ, ЭЮ ЭХ СкФХвХ ЮТжХ! ЭХ ШбЪРв ФР ЧЭРХЬ вЮТР ЧР ЭЮТЮШЧЫоЯХЭШп ЧР СУ ЯаРЧЭШЪ, ЪЮЩвЮ вРЪР ЭРваРЯТРв!"
1506,3,"гваХ Х бТ. ТРЫХЭвШЭ, ЭЮ ЭХ СкФХвХ ЮТжХ! ЭХ ШбЪРв ФР ЧЭРХЬ вЮТР ЧР ЭЮТЮШЧЫоЯХЭШп ЧР СУ ЯаРЧЭШЪ, ЪЮЩвЮ вРЪР ЭРваРЯТРв!"
1507,3,гфштшђхыэшђх я№хфёърчрэшџ чр сњфхљхђю эр ьюэрѕр арэю Эх№ю
1508,3,бъ№шђрђр Шёђю№шџ эр Эхтх№юџђэю Evil ерчр№ёър ьрєшџ(Юсэютхэю)
1509,3,Nosko - схчюярёэшџђ рёяш№рђю№ чр фхђёъюђю эюёых
1510,3,Эхшчтхёђхэ я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур ё я№ю№юїхёђтр
1511,3,бхэчрішџ! Эхшчтхёђхэ я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур ё я№ю№юїхёђтр
1512,3,Юђхі Хтухэшщ: Ьюыџ ёх Сюуѓ УХаС фр эх тшфџђ яютхїх тырёђ - Чр№рђр
1513,3,Тх№р Ъюїютёър  №рчуэхтхэшџђ рэухы
1514,3,Ыютхі эр тюфр эря№ртш 300 їхјьш
1515,3,Ыютхі эр тюфр эря№ртш 300 їхјьш  Эютшэш юђ Сњыур№шџ ш ётхђр
1516,3,бхэчрішџ! Эхшчтхёђхэ я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур ё я№ю№юїхёђтр
1517,3,Ыютхі эр тюфр эря№ртш 300 їхјьш  Эютшэш ш Чрсртыхэшх
1518,3,Сшђърђр эр я№ю№юішђх! Я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур
1519,1,бхэчрішџ! Эхшчтхёђхэ я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур ё...
1520,3,"вютр х сшыърђр, ъюџђю Трэур х фртрыр эр ѕю№рђр ё эрфэю№ьхэю ђхуыю ш шь х яюьрурыр фр юђёырсэрђ"
1521,1,Ыютхі эр тюфр эря№ртш 300 їхјьш
1522,3,бхэчрішџ! Эхшчтхёђхэ я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур ё я№ю№юїхёђтр
1523,3,бхэчрішџ! Эхшчтхёђхэ я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур ё я№ю№юїхёђтр
1524,3,бхэчрішџ! Эхшчтхёђхэ я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур ё я№ю№юїхёђтр
1525,1,Petel.bg - эютшэш - бхэчрішџ! Эхшчтхёђхэ я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур ё я№ю№юїхёђтр
1526,1,Я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур ё я№ю№юїхёђтр
1527,3,бхэчрішџ! Эхшчтхёђхэ я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур ё я№ю№юїхёђтр
1528,1,Эхшчтхёђхэ я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур ё я№ю№юїхёђтр
1529,3,Эхшчтхёђхэ я№ртэѓъ эр арёяѓђшэ ёх шчя№ртш ё№хљѓ Трэур ё я№ю№юїхёђтр
1530,3,Ыютхі эр тюфр эря№ртш 300 їхјьш
1531,3,"Я№ю№юїшірђр Трэур шчяыѓтр т №рчёхъ№хђхэш р№ѕштш эр жаг, №хфюь ё фрээш чр ЭЫЮ"
1532,3,"щхчѓшђшђх ёр ""фѓѕютэш ярчрїш"" эр эютшџ ётхђютхэ №хф"
1533,3,Хђю ъњфх ёр ъюёђшђх эр Трёшы Ыхтёъш яю№хф я№ю№юїшірђр Трэур
1534,3,Хђю ъњфх ёр ъюёђшђх эр Трёшы Ыхтёъш яю№хф я№ю№юїшірђр Трэур
1535,3,вхыююѕ№рэшђхы эр врђю ё јюъш№рљр тх№ёшџ чр ёьњ№ђђр эр Ыўфьшыр Цштъютр
1536,3,"Я№ю№юїшірђр Трэур яюёюїшыр: Ъюёђшђх эр Ыхтёъш ёр тњт тюфр, т Шёъњ№р ёр"
1537,3,"в№њья шёър фр х т фюс№ш юђэюјхэшџ ё Яѓђшэ, чр ёьхђър эр Ш№рэ ш Ъшђрщ?"
1538,1,Ю. Хтухэшщ: Ьюыџ ёх Сюуѓ УХаС фр эх тшфџђ яютхїх тырёђ!
1539,3,"в№њья шёър фр х т фюс№ш юђэюјхэшџ ё Яѓђшэ, чр ёьхђър эр Ш№рэ ш Ъшђрщ?"
1540,3,"УХЮЯЮЫШвШЪР, УЫЮСРЫШЧРжШп Ш бТХвЮТХЭ аХФ"
1541,1,Ърътю х я№хфёърчры Эюёђ№рфрьѓё чр 2017-ђр уюфшэр - бтюсюфэю т№хьх - бњтхђш
1542,3,Сюфшур№фњђ эр врђю ё јюъш№рљр тх№ёшџ чр ёьњ№ђђр эр Ыўфьшыр Цштъютр
1543,1,Чрљю sms-шђх эр ъш№шышір ёр эх ёр ърђю ђхчш эр ырђшэшір
1544,3,"Фштэшђх хчшїхёъш ышђютёъш тхљшіш ш с№рђютїхфшђх Яѓђшэ, в№њья, бђюыђхэсх№у ш арщьѓэфрё т ёр..."
1545,3,в№њья: Чр№рфш ђръштр ърђю Ьръъхщэ чрђњэрѕьх т ъюэєышъђш т іхышџ ётџђ
1546,3,"СкЫУРабЪШпв ЭРаЮФ бХ ТЪРЬХЭШ! ШбЪРаРеР ЭРЩ-ЧЫЮТХйЮвЮ ЯаХФбЪРЧРЭШХ ЭР ТРЭУР! вЮ УЫРбШ, зХ гЬШаРЬХ ЭР"
1547,1,"УХЮЯЮЫШвШЪР, УЫЮСРЫШЧРжШп Ш бТХвЮТХЭ аХФ"
1548,3,Чр№рфш ђръштр ърђю Ьръъхщэ чрђњэрѕьх т ъюэєышъђш т іхышџ ётџђ
1549,3,Шчыхчх ёхфьш с№ющ эр ёя. dТХабШп  Яюышђяюя
1550,1,"брјър С№рђрэютр: Фр ёњь эр ёіхэрђр  ђютр х, ъюхђю юсшїрь, ъюхђю ьюур ш ъюхђю ьх я№ртш љрёђыштр"
1551,3,"брјър С№рђрэютр: Фр ёњь эр ёіхэрђр  ђютр х, ъюхђю юсшїрь, ъюхђю ьюур ш ъюхђю ьх я№ртш љрёђыштр"
1552,3,в№њья: Чр№рфш ђръштр ърђю Ьръъхщэ чрђњэрѕьх т ъюэєышъђш т іхышџ ётџђ
1553,3,"Чрфртр ёх в№хђр ётхђютэр тющэр, ёьџђр уыртэшџђ ёђ№рђху эр в№њья"
1554,3,в№њья: Чр№рфш ђръштр ърђю Ьръъхщэ чрђњэрѕьх т ъюэєышъђш т іхышџ ётџђ
1555,3,вхыююѕ№рэшђхы эр врђю ё јюъш№рљр тх№ёшџ чр ёьњ№ђђр эр Ыўфьшыр Цштъютр
1556,1,Petel.bg - эютшэш - вхыююѕ№рэшђхы эр врђю ё јюъш№рљр тх№ёшџ чр ёьњ№ђђр эр Ыўфьшыр Цштъютр
1557,3,вхыюѕ№рэшђхы эр врђю ё јюъш№рљр тх№ёшџ чр ёьњ№ђђр эр Ыўфьшыр Цштъютр  PernikToday.net
1558,3,"Уыртэшџђ ёђ№рђху эр в№њья ёьџђр, їх ёх чрфртр в№хђр ётхђютэр тющэр"
1559,3,июъш№рљр тх№ёшџ чр ёьњ№ђђр эр Ыўфьшыр Цштъютр
1560,3,"ЭРЩ-ФЮТХаХЭШпв СЮФШУРаФ ЭР вЮФЮа ЦШТЪЮТ аРЧжХЯШ СкЫУРаШп б вЮТР, ЪЮХвЮ ШЧЯп! бЬкаввР Х бРЬЮ"
1561,1,Ьшфш схчїшэёђтрђ т Рѕђюяюы
1562,3,"ЭРЩ-ФЮТХаХЭШпв СЮФШУРаФ ЭР вЮФЮа ЦШТЪЮТ аРЧжХЯШ СкЫУРаШп б вЮТР, ЪЮХвЮ ШЧЯп! бЬкаввР Х бРЬЮ"
1563,3,вхыююѕ№рэшђхы эр врђю ё јюъш№рљр тх№ёшџ чр ёьњ№ђђр эр Ыўфьшыр Цштъютр
1564,3,вхыююѕ№рэшђхы эр врђю ё јюъш№рљр тх№ёшџ чр ёьњ№ђђр эр Ыўфьшыр Цштъютр
1565,3,"Ыўфьшыр Цштъютр ёъюїшыр юђ сыюъ, ђтњ№фш сюфшур№ф эр врђю"
1566,3,"ЭРЩ-ФЮТХаХЭШпв СЮФШУРаФ ЭР вЮФЮа ЦШТЪЮТ аРЧжХЯШ СкЫУРаШп б вЮТР, ЪЮХвЮ ШЧЯп! бЬкаввР Х бРЬЮ | Vchas.net"
1567,3,"ЭРЩ-ФЮТХаХЭШпв СЮФШУРаФ ЭР вЮФЮа ЦШТЪЮТ аРЧжХЯШ СкЫУРаШп б вЮТР, ЪЮХвЮ ШЧЯп! бЬкаввР Х бРЬЮ"
1568,3,"ЭРЩ-ФЮТХаХЭШпв СЮФШУРаФ ЭР вЮФЮа ЦШТЪЮТ аРЧжХЯШ СкЫУРаШп б вЮТР, ЪЮХвЮ ШЧЯп! бЬкаввР Х бРЬЮ"
1569,1,вхыююѕ№рэшђхы эр врђю ё јюъш№рљр тх№ёшџ чр ёьњ№ђђр эр Ыўфьшыр Цштъютр
1570,3,вхыююѕ№рэшђхы эр врђю ё јюъш№рљр тх№ёшџ чр ёьњ№ђђр эр Ыўфьшыр Цштъютр
1571,1,вхыююѕ№рэшђхы эр врђю ё јюъш№рљр тх№ёшџ чр ёьњ№ђђр эр Ыўфьшыр Цштъютр - СЫШж
1572,3,"Уыртэшџђ ёђ№рђху эр в№њья ёьџђр, їх ёх чрфртр в№хђр ётхђютэр тющэр"
1573,3,Эютрђр №хышушџ эр Эютшџ ётхђютхэ №хф
1574,3,быштрэхђю эр їютхјъшђх №рёш - Рыѕшьшџђр эр брђрэшчьр
1575,1,"Petel.bg - эютшэш - Уыртэшџђ ёђ№рђху эр в№њья ёьџђр, їх ёх чрфртр в№хђр ётхђютэр тющэр"
1576,3,гцрё! Уыртэшџђ ёђ№рђху эр в№њья х №рёшёђ ш шёър тющэш - бтџђ
1577,1,"Чрљю ""чрярфэџіш"" уыхфрђ Russia Today?"
1578,1,Сшяютхђх юђ @chicago514 - Dnevnik.bg/LIVE
1579,1,"Quo Vadis, Media?"
1580,3,"Уыртэшџђ ёђ№рђху эр в№њья ёьџђр, їх ёх чрфртр в№хђр ётхђютэр тющэр"
1581,1,"Уыртэшџђ ёђ№рђху эр в№њья ёьџђр, їх ёх чрфртр в№хђр ётхђютэр тющэр"
1582,3,Ыўфьшыр Цштъютр ёх ёрьюѓсш юђ сюыър
1583,3,быхфтрљрђр ётхђютэр тющэр ьэюую эряюьэџ Яњ№трђр ётхђютэр тющэр
1584,3,быхфтрљрђр ётхђютэр тющэр ьэюую эряюьэџ Яњ№трђр ётхђютэр тющэр
1585,3,Эютшџђ бтхђютхэ ахф шфтр! Уюђютш ыш ёђх?
1586,1,"Тёшїъш ёрђш№шіш, шу№рхѕьх эр ђрчш шу№р ё іхэчѓ№рђр. Шу№рђр тшэруш х ётюсюфр : e-vestnik.bg"
1587,3,"Р№ђ-я№юярурэфр, шч яюыхч№хэшхђю эр ""єю№ѓь"""
1588,1,"Фхёхђ ёњсшђшџ яю ётхђр, ъюшђю љх №шъюјш№рђ ѓ эрё - Рэрышчш"
1589,3,"Р№ђ-я№юярурэфр, шч яюыхч№хэшхђю эр ""єю№ѓь"""
1590,3,Трэур: Ъюёђшђх эр Ыхтёъш ёр т Шёъњ№р
1591,3,"агбШп ТЧаШТШ ЯЫРЭХвРвР! ФЭХб ШЧЪРаРеР ЯаЮаЮзХбвТЮ ЭР ТРЭУР, ЪЮХвЮ ЯаЮЬХЭп ШбвЮаШпвР! ТШЦвХ"
1592,3,"ихёђ ёшђѓрішш, чр№рфш ъюшђю љх ёњцрыџтрђх ъюурђю юёђр№ххђх"
1593,3,"агбШп ТЧаШТШ ЯЫРЭХвРвР! ФЭХб ШЧЪРаРеР ЯаЮаЮзХбвТЮ ЭР ТРЭУР, ЪЮХвЮ ЯаЮЬХЭп ШбвЮаШпвР! ТШЦвХ"
1594,3,"агбШп ТЧаШТШ ЯЫРЭХвРвР! ФЭХб ШЧЪРаРеР ЯаЮаЮзХбвТЮ ЭР ТРЭУР, ЪЮХвЮ ЯаЮЬХЭп ШбвЮаШпвР! ТШЦвХ"
1595,3,Фр шчъю№хэшь яюяѓышчьр ё яюяѓышёђъш ё№хфёђтр!
1596,3,Трэур: Тёшїъюђю ёъ№шђю чырђю эр ётхђр љх шчыхчх эр яютњ№ѕэюёђђр ьѓ
1597,3,Эшъюырщ Яюяяхђ№ют: Чэрхь ыш фюёђрђњїэю чр єрјшёђъшђх ю№урэшчрішш т Сњыур№шџ - Чр№рђр
1598,3,Тхёхышэ Ьр№шэют юђштр эр ёњф чр№рфш ыўсютэшірђр ёш!
1599,3,"Чртшщђх ёш ъ№рър т эџъюыъю ёыюџ рыѓьшэшхтю єюышю, їрё яю-ъњёэю эџьр фр яютџ№трђх ърътю љх ёх ёыѓїш"
1600,3,Чхьхђ№хёхэшџђр т вѓ№ішџ ёр я№хфшчтшърэш шчъѓёђтхэю юђ ъю№рс!
1601,3,"Эџъюыъю я№хфёърчрэшџ эр Трэур, ъюшђю ёр сшыш эхшчтхёђэш фю ёхур!"
1602,3,Ъњфх ёр ъюёђшђх эр Ыхтёъш? (Тшцђх ърътю я№ю№юъѓтрыр Трэур)
1603,3,"Хфэю ёђ№рээю ёњтярфхэшх, шыш яю№хфэюђю ёхыю т юсырёђ Сыруюхту№рф, т ъюхђю х ёэшьрэ єшыь"
1604,3,Ъюёђшђх эр Ыхтёъш ёр т Шёъњ№р
1605,1,Трэур: Ъюёђшђх эр Ыхтёъш ёр т Шёъњ№р
1606,3,"бХЭЧРжШп! Я№ю№юїшірђр Трэур яюёюїшыр: Ъюёђшђх эр Ыхтёъш ёр тњт тюфр, т Шёъњ№р ёр!!"
1607,3,"Шчђхъюѕр юђ №ѓёъш р№ѕшт, эшъющ эх х яюфючш№ры, їх Трэур х эря№ртшыр ђхчш я№ю№юїхёђтр ьхцфѓ 1993-1995! вютр я№юьхэџ тёшїъю!!! зрър эш | Vchas.net"
1608,3,"Шчђхъюѕр юђ №ѓёъш р№ѕшт, эшъющ эх х яюфючш№ры, їх Трэур х эря№ртшыр ђхчш я№ю№юїхёђтр ьхцфѓ 1993-1995! вютр я№юьхэџ тёшїъю!!! зрър эш | Vchas.net"
1609,3,Ф№рьрђшїхэ ъ№рщ эр ёх№шрыр втюџђ ьющ цштюђ
1610,3,аѓёшџ №рчъ№ш эхяюфючш№рэш я№хфёърчрэшџ эр Трэур
1611,3,"Трэур №рчъ№шыр, ъњфх ёр ъюёђшђх эр Ыхтёъш я№хф цхэрђр, ъюџђю ёђюџыр фю эхџ эр ёьњ№ђэшџ ? юфњ№"
1612,3,"Трэур ърчр, їх ъюёђшђх эр Ыхтёъш ёр т "
1613,3,"арчъ№шѕр ьэюую трцхэ чртхђ эр Трэур: Я№хфёђюш уюыџью юђъ№шђшх, іџыюђю ёъ№шђю чырђю љх шчыхчх т..."
1614,3,"Трэур №рчъ№шыр, ъњфх ёр ъюёђшђх эр Ыхтёъш я№хф цхэрђр, ъюџђю ёђюџыр фю эхџ эр ёьњ№ђэшџ ? юфњ№"
1615,3,"Трэур №рчъ№шыр, ъњфх ёр ъюёђшђх эр Ыхтёъш я№хф цхэрђр, ъюџђю ёђюџыр фю эхџ эр ёьњ№ђэшџ ? юфњ№"
1616,3,"Трэур №рчъ№шыр, ъњфх ёр ъюёђшђх эр Ыхтёъш я№хф цхэрђр, ъюџђю ёђюџыр фю эхџ эр ёьњ№ђэшџ ? юфњ№"
